frame,has_target,valid,dim_x,dim_y,min,max,mean,median
2022.10.08/5_583.frame,1,1,960,600,62,221,138.49363715277778,137.0
2022.10.08/5_864.frame,1,1,960,600,60,255,140.54718055555554,140.0
2022.10.08/5_878.frame,0,1,960,600,52,255,142.3978420138889,138.0
2022.10.17/0_154.frame,1,1,960,600,87,255,152.85529861111112,154.0
2022.10.17/0_219.frame,1,1,960,600,77,255,152.39306423611112,153.0
2022.10.17/0_322.frame,1,1,960,600,77,226,152.98140972222222,154.0
2022.10.17/0_372.frame,1,1,960,600,69,255,151.5080590277778,153.0
2022.10.17/0_558.frame,1,1,960,600,64,255,148.6761388888889,150.0
2022.10.17/0_895.frame,1,1,960,600,60,222,144.4262517361111,146.0
2022.10.17/1_111.frame,1,1,960,600,63,255,149.555859375,149.0
2022.10.17/1_131.frame,0,1,960,600,44,255,146.37263020833333,146.0
2022.10.17/1_156.frame,0,1,960,600,42,255,146.34072569444444,146.0
2022.10.17/1_160.frame,1,1,960,600,45,255,150.1796875,150.0
2022.10.17/1_171.frame,1,1,960,600,38,253,146.4885798611111,148.0
2022.10.17/1_216.frame,1,1,960,600,31,255,146.99221875,148.0
2022.10.17/1_247.frame,1,1,960,600,29,248,129.97047916666668,139.0
2022.10.17/1_348.frame,1,1,960,600,49,246,147.3461597222222,147.0
2022.10.17/1_535.frame,1,1,960,600,46,255,144.9145920138889,145.0
2022.10.17/1_538.frame,1,1,960,600,47,255,146.439,146.0
2022.10.17/1_584.frame,1,1,960,600,68,255,148.05372569444444,148.0
2022.10.17/2_124.frame,1,1,960,600,60,241,143.36609375,141.0
2022.10.17/2_155.frame,1,1,960,600,60,255,144.23880729166666,142.0
2022.10.17/2_156.frame,1,1,960,600,49,255,144.7518263888889,143.0
2022.10.17/2_176.frame,1,1,960,600,58,255,145.17046006944443,143.0
2022.10.17/2_200.frame,1,1,960,600,50,255,148.43035416666666,146.0
2022.10.17/2_201.frame,1,1,960,600,37,255,147.48203993055554,146.0
2022.10.17/2_235.frame,1,1,960,600,62,236,147.0901388888889,145.0
2022.10.17/2_276.frame,1,1,960,600,48,255,146.0339982638889,144.0
2022.10.17/2_301.frame,1,1,960,600,60,247,145.441875,144.0
2022.10.17/2_333.frame,1,1,960,600,55,233,144.68627256944444,143.0
2022.10.17/2_468.frame,1,1,960,600,55,255,145.52360763888888,144.0
2022.10.17/2_517.frame,1,1,960,600,38,255,135.7018888888889,137.0
2022.10.17/2_538.frame,1,1,960,600,49,255,142.10067708333332,140.0
2022.10.17/2_549.frame,1,1,960,600,53,255,142.7781857638889,141.0
2022.10.17/2_556.frame,1,1,960,600,56,226,146.36342881944444,145.0
2022.10.17/2_557.frame,1,1,960,600,55,233,146.50991666666667,145.0
2022.10.17/2_622.frame,1,1,960,600,46,255,146.57299131944444,145.0
2022.10.17/3_222.frame,1,1,960,600,38,232,133.94509027777778,133.0
2022.10.17/3_387.frame,1,1,960,600,47,255,132.64527083333334,132.0
2022.10.17/3_449.frame,1,1,960,600,62,215,132.33617534722222,131.0
2022.10.17/3_863.frame,1,1,960,600,72,237,133.67724652777778,133.0
2022.10.17/3_869.frame,1,1,960,600,59,255,143.48859027777777,138.0
2022.10.17/3_896.frame,1,1,960,600,57,255,137.52885069444446,136.0
2022.10.17/4_148.frame,1,1,960,600,54,243,124.53100347222222,124.0
2022.10.17/4_155.frame,1,1,960,600,43,230,126.78760069444445,126.0
2022.10.17/4_192.frame,1,1,960,600,33,255,127.54488194444444,127.0
2022.10.17/4_227.frame,0,1,960,600,30,223,123.63294270833333,123.0
2022.10.17/4_400.frame,1,1,960,600,31,229,125.7035,125.0
2022.10.17/4_433.frame,1,1,960,600,49,207,124.90281770833333,124.0
2022.10.17/4_485.frame,1,1,960,600,36,234,125.13125,124.0
2022.10.17/4_583.frame,1,1,960,600,35,239,124.59909548611111,124.0
2022.10.17/4_618.frame,1,1,960,600,18,255,107.07610243055555,116.0
2022.10.17/4_643.frame,1,1,960,600,50,218,125.46590451388889,124.0
2022.10.17/4_670.frame,1,1,960,600,37,215,124.64565625,124.0
2022.10.17/4_676.frame,1,1,960,600,41,205,126.61735763888889,125.0
2022.10.17/4_692.frame,1,1,960,600,38,254,126.55543229166666,126.0
2022.10.17/4_851.frame,1,1,960,600,48,219,127.66209895833333,127.0
2022.10.17/4_886.frame,1,1,960,600,53,255,129.00948958333333,127.0
2022.10.17/4_892.frame,1,1,960,600,51,255,127.20453645833334,126.0
2022.10.17/5_127.frame,1,1,960,600,48,238,142.083765625,141.0
2022.10.17/5_202.frame,1,1,960,600,42,255,142.1886267361111,140.0
2022.10.17/5_722.frame,1,1,960,600,68,234,141.15396180555555,140.0
2022.10.17/t10_dist_1_frame_1.frame,1,1,960,600,6,255,87.92848958333333,87.0
2022.10.17/t11_dist_2_frame_2.frame,1,1,960,600,5,255,88.04636805555556,88.0
2022.10.17/t11_dist_3_frame_2.frame,1,1,960,600,6,255,86.81885590277778,86.0
2022.10.17/t12_dist_2_frame_1.frame,1,1,960,600,14,255,165.70586979166666,164.0
2022.10.17/t13_dist_1_frame_9.frame,1,1,960,600,3,255,91.41536458333333,94.0
2022.10.17/t14_dist_1_frame_1.frame,1,1,960,600,7,255,85.06178125,84.0
2022.10.17/t14_dist_2_frame_13.frame,1,1,960,600,6,255,85.62237326388889,86.0
2022.10.17/t14_dist_2_frame_3.frame,1,1,960,600,1,255,83.52147048611111,88.0
2022.10.17/t14_dist_2_frame_4.frame,1,1,960,600,6,255,84.6300486111111,84.0
2022.10.17/t14_dist_5_frame_1.frame,1,1,960,600,7,255,94.59382118055555,94.0
2022.10.17/t14_dist_6_frame_1.frame,1,1,960,600,6,255,86.47546527777777,85.0
2022.10.17/t14_dist_7_frame_1.frame,0,1,960,600,6,255,89.27335416666666,89.0
2022.10.17/t17_dist_3_frame_1.frame,1,1,960,600,5,255,83.45473784722222,84.0
2022.10.17/t18_dist_2_frame_1.frame,1,1,960,600,6,255,87.13474479166666,87.0
2022.10.17/t18_dist_2_frame_2.frame,1,1,960,600,5,255,87.179296875,87.0
2022.10.17/t18_dist_3_frame_1.frame,0,1,960,600,5,255,87.49330034722222,87.0
2022.10.17/t1_dist_1_frame_1.frame,0,1,960,600,7,255,87.35757465277777,87.0
2022.10.17/t21_dist_2_frame_1.frame,0,1,960,600,6,255,86.64134375,86.0
2022.10.17/t21_dist_2_frame_2.frame,0,1,960,600,6,255,85.97809375,85.0
2022.10.17/t21_dist_3_frame_1.frame,0,1,960,600,5,255,86.34242013888888,86.0
2022.10.17/t21_dist_3_frame_2.frame,0,1,960,600,8,243,87.06339236111111,86.0
2022.10.17/t24_dist_1_frame_1.frame,1,1,960,600,5,255,85.70958506944444,85.0
2022.10.17/t2_dist_1_frame_1.frame,1,1,960,600,6,255,85.494828125,85.0
2022.10.17/t34_dist_5_frame_1.frame,1,1,960,600,4,230,85.945890625,85.0
2022.10.17/t46_dist_1_frame_1.frame,1,1,960,600,7,240,98.05238368055555,98.0
2022.10.17/t4_dist_1_frame_1.frame,1,1,960,600,14,255,165.56968229166668,171.0
2022.10.17/t4_dist_1_frame_30.frame,1,1,960,600,6,255,81.818921875,84.0
2022.10.17/t4_dist_1_frame_73.frame,1,1,960,600,5,255,83.1619861111111,86.0
2022.10.17/t62_dist_1_frame_4.frame,1,1,960,600,6,255,87.52797569444445,87.0
2022.10.17/t63_dist_3_frame_3.frame,1,1,960,600,5,255,87.67066666666666,87.0
2022.10.17/t66_dist_1_frame_4.frame,1,1,960,600,6,255,88.63940104166667,88.0
2022.10.17/t6_dist_1_frame_1.frame,1,1,960,600,6,255,86.633109375,86.0
2022.10.17/t6_dist_1_frame_2.frame,1,1,960,600,6,255,87.15935243055556,87.0
2022.10.17/t6_dist_2_frame_1.frame,1,1,960,600,6,255,88.90486805555555,88.0
2022.10.17/t6_dist_3_frame_1.frame,1,1,960,600,5,255,87.75053125,87.0
2022.10.17/t8_dist_3_frame_3.frame,1,1,960,600,2,255,72.74955729166666,79.0
2022.10.24/0_144.frame,1,1,960,600,45,255,141.447296875,145.0
2022.10.24/0_146.frame,1,1,960,600,68,255,150.62306770833334,151.0
2022.10.24/0_199.frame,1,1,960,600,66,255,153.78944791666666,155.0
2022.10.24/0_208.frame,1,1,960,600,63,250,149.00747916666666,150.0
2022.10.24/0_229.frame,1,1,960,600,39,254,139.77617881944445,146.0
2022.10.24/0_232.frame,1,1,960,600,55,255,147.123984375,149.0
2022.10.24/0_256.frame,1,1,960,600,71,255,152.50651736111112,153.0
2022.10.24/0_263.frame,1,1,960,600,60,255,151.89460416666665,153.0
2022.10.24/0_337.frame,1,1,960,600,75,255,153.36326041666666,154.0
2022.10.24/0_376.frame,1,1,960,600,50,238,142.4389392361111,146.0
2022.10.24/0_498.frame,1,1,960,600,61,243,152.89083680555555,154.0
2022.10.24/0_715.frame,1,1,960,600,51,255,152.62995833333332,153.0
2022.10.24/0_819.frame,1,1,960,600,68,246,150.53034722222222,151.0
2022.10.24/1_143.frame,1,1,960,600,26,255,123.06642534722222,135.0
2022.10.24/1_231.frame,1,1,960,600,37,255,140.39467534722223,144.0
2022.10.24/1_232.frame,1,1,960,600,39,255,141.6168298611111,145.0
2022.10.24/1_256.frame,1,1,960,600,54,255,150.27265451388888,150.0
2022.10.24/1_289.frame,1,1,960,600,49,255,146.22063715277778,146.0
2022.10.24/1_354.frame,1,1,960,600,57,255,149.06477430555555,149.0
2022.10.24/1_660.frame,1,1,960,600,68,255,148.27726041666668,148.0
2022.10.24/2_287.frame,1,1,960,600,82,255,145.70953125,144.0
2022.10.24/2_349.frame,1,1,960,600,58,243,142.4845503472222,140.0
2022.10.24/2_355.frame,1,1,960,600,27,255,127.72275520833334,136.0
2022.10.24/2_479.frame,1,1,960,600,63,241,144.27791840277777,143.0
2022.10.24/2_511.frame,1,1,960,600,31,255,126.42547916666666,135.0
2022.10.24/2_694.frame,1,1,960,600,58,242,145.68584722222224,144.0
2022.10.24/2_825.frame,1,1,960,600,72,225,139.86426909722223,138.0
2022.10.24/2_849.frame,1,1,960,600,69,226,146.00188541666665,144.0
2022.10.24/2_878.frame,1,1,960,600,39,255,149.32776909722222,147.0
2022.10.24/2_896.frame,1,1,960,600,53,255,152.31924479166668,147.0
2022.10.24/3_149.frame,1,1,960,600,37,244,132.77179340277777,131.0
2022.10.24/3_313.frame,1,1,960,600,52,255,134.03324131944444,133.0
2022.10.24/3_597.frame,1,1,960,600,53,218,132.67267534722222,131.0
2022.10.24/3_611.frame,1,1,960,600,38,219,130.88287847222222,131.0
2022.10.24/3_673.frame,1,1,960,600,48,246,133.87870486111112,133.0
2022.10.24/3_813.frame,1,1,960,600,47,255,133.20237673611112,132.0
2022.10.24/3_883.frame,1,1,960,600,60,255,139.91123958333333,137.0
2022.10.24/3_895.frame,0,1,960,600,32,255,139.9821267361111,138.0
2022.10.24/4_214.frame,1,1,960,600,22,226,124.50334375,125.0
2022.10.24/4_278.frame,1,1,960,600,44,232,127.14625,126.0
2022.10.24/4_340.frame,1,1,960,600,53,255,127.36167361111112,126.0
2022.10.24/4_448.frame,1,1,960,600,50,217,127.40598784722222,126.0
2022.10.24/4_454.frame,0,1,960,600,20,255,116.743453125,121.0
2022.10.24/4_483.frame,0,1,960,600,38,241,127.135140625,126.0
2022.10.24/4_659.frame,1,1,960,600,43,221,126.20447743055556,126.0
2022.10.24/4_715.frame,1,1,960,600,37,202,113.01000694444444,106.0
2022.10.24/4_727.frame,1,1,960,600,38,240,128.31565277777779,127.0
2022.10.24/4_793.frame,1,1,960,600,21,255,118.28122395833333,120.0
2022.10.24/4_801.frame,1,1,960,600,39,218,126.40858506944444,126.0
2022.10.24/5_131.frame,1,1,960,600,45,255,141.53728125,140.0
2022.10.24/5_132.frame,0,1,960,600,35,255,141.16762847222222,140.0
2022.10.24/5_256.frame,1,1,960,600,40,215,139.73223784722222,137.0
2022.10.24/5_347.frame,1,1,960,600,45,248,142.9008888888889,142.0
2022.10.24/5_447.frame,1,1,960,600,65,255,142.19708333333332,141.0
2022.10.24/5_493.frame,1,1,960,600,69,242,142.00367708333334,141.0
2022.10.24/5_495.frame,1,1,960,600,53,218,139.8811892361111,139.0
2022.10.24/5_501.frame,1,1,960,600,66,227,144.15447743055554,143.0
2022.10.24/t27_dist_2_frame_2.frame,1,1,960,600,6,255,90.95505381944444,90.0
2022.10.24/t41_dist_2_frame_2.frame,0,1,960,600,7,255,92.28500868055555,92.0
2022.10.24/t43_dist_2_frame_1.frame,1,1,960,600,6,255,90.14522569444445,90.0
2022.10.24/t5_dist_3_frame_2.frame,1,1,960,600,2,255,80.284828125,84.0
2022.10.24/t65_dist_1_frame_2.frame,1,1,960,600,9,255,92.00914930555555,92.0
2022.10.24/t6_dist_2_frame_1.frame,1,1,960,600,6,255,82.34668923611112,77.0
2022.10.24/t85_dist_3_frame_1.frame,1,1,960,600,12,255,168.13680555555555,168.0
2022.10.24/t92_dist_1_frame_1.frame,1,1,960,600,6,255,91.82617534722222,91.0
2022.10.24/t93_dist_1_frame_1.frame,1,1,960,600,6,255,90.71094791666667,90.0
2022.10.24/t99_dist_2_frame_1.frame,1,1,960,600,5,255,92.65169270833333,93.0
2022.10.27/0_520.frame,1,1,960,600,65,255,152.70112847222222,153.0
2022.10.27/0_526.frame,1,1,960,600,79,242,153.00474131944443,153.0
2022.10.27/0_746.frame,1,1,960,600,72,230,153.4248125,154.0
2022.10.27/0_789.frame,1,1,960,600,67,255,150.45135416666668,151.0
2022.10.27/0_803.frame,1,1,960,600,69,242,152.08302777777777,153.0
2022.10.27/0_879.frame,1,1,960,600,68,250,148.1707170138889,150.0
2022.10.27/0_883.frame,1,1,960,600,75,246,147.57581770833335,148.0
2022.10.27/1_232.frame,1,1,960,600,65,255,151.22272916666665,151.0
2022.10.27/1_393.frame,1,1,960,600,53,255,149.88489756944443,150.0
2022.10.27/1_839.frame,0,1,960,600,56,238,150.92857465277777,151.0
2022.10.27/1_854.frame,1,1,960,600,55,255,151.35134548611111,151.0
2022.10.27/1_864.frame,1,1,960,600,59,255,150.89400520833334,151.0
2022.10.27/1_867.frame,1,1,960,600,69,255,150.77517708333335,147.0
2022.10.27/1_868.frame,1,1,960,600,51,255,149.29591840277777,148.0
2022.10.27/2_219.frame,1,1,960,600,62,224,146.84148611111112,145.0
2022.10.27/2_494.frame,1,1,960,600,71,242,144.5699375,143.0
2022.10.27/2_562.frame,1,1,960,600,35,255,144.0309548611111,142.0
2022.10.27/2_802.frame,1,1,960,600,60,240,147.14916840277778,145.0
2022.10.27/2_834.frame,1,1,960,600,75,237,146.12986805555556,144.0
2022.10.27/2_867.frame,1,1,960,600,80,255,155.60875173611112,150.0
2022.10.27/2_868.frame,1,1,960,600,58,255,150.3651284722222,148.0
2022.10.27/3_133.frame,1,1,960,600,62,223,134.69259027777778,134.0
2022.10.27/3_172.frame,1,1,960,600,41,237,133.61817534722223,132.0
2022.10.27/3_217.frame,1,1,960,600,55,234,132.68874479166666,131.0
2022.10.27/3_267.frame,1,1,960,600,57,217,135.49819791666667,134.0
2022.10.27/3_394.frame,1,1,960,600,48,224,133.9863263888889,133.0
2022.10.27/3_401.frame,1,1,960,600,52,208,132.0904548611111,131.0
2022.10.27/3_402.frame,1,1,960,600,45,213,132.53768402777777,131.0
2022.10.27/3_497.frame,1,1,960,600,53,219,132.15128645833335,131.0
2022.10.27/3_602.frame,1,1,960,600,54,221,134.432890625,133.0
2022.10.27/3_708.frame,1,1,960,600,74,253,133.713890625,132.0
2022.10.27/3_742.frame,1,1,960,600,34,255,135.27428125,134.0
2022.10.27/3_814.frame,1,1,960,600,55,255,134.54999305555555,133.0
2022.10.27/4_122.frame,1,1,960,600,47,202,126.49348090277778,126.0
2022.10.27/4_148.frame,1,1,960,600,39,230,124.78296180555556,124.0
2022.10.27/4_154.frame,1,1,960,600,54,254,125.20179166666667,124.0
2022.10.27/4_168.frame,1,1,960,600,44,211,121.84183506944444,121.0
2022.10.27/4_172.frame,1,1,960,600,45,209,125.96076388888889,125.0
2022.10.27/4_201.frame,1,1,960,600,34,237,119.69179861111111,117.0
2022.10.27/4_229.frame,0,1,960,600,51,199,125.87121354166666,125.0
2022.10.27/4_299.frame,1,1,960,600,45,231,127.78292881944445,127.0
2022.10.27/4_490.frame,1,1,960,600,46,245,127.37632465277778,126.0
2022.10.27/4_630.frame,1,1,960,600,49,217,127.809515625,127.0
2022.10.27/4_648.frame,1,1,960,600,42,255,127.31466145833333,126.0
2022.10.27/4_706.frame,1,1,960,600,50,235,126.47321354166667,126.0
2022.10.27/4_743.frame,1,1,960,600,47,214,126.25628472222222,125.0
2022.10.27/4_752.frame,1,1,960,600,50,224,127.08906597222222,127.0
2022.10.27/4_866.frame,1,1,960,600,47,211,129.1324809027778,128.0
2022.10.27/4_901.frame,1,1,960,600,43,240,126.168578125,125.0
2022.10.27/5_206.frame,1,1,960,600,49,232,141.70944618055555,141.0
2022.10.27/5_250.frame,1,1,960,600,36,255,136.22203472222222,135.0
2022.10.27/5_427.frame,1,1,960,600,68,246,142.73816493055557,141.0
2022.10.27/5_728.frame,1,1,960,600,66,234,144.528390625,143.0
2022.10.27/5_729.frame,1,1,960,600,57,223,144.36092708333334,143.0
2022.10.27/5_831.frame,1,1,960,600,48,215,140.8139982638889,140.0
2022.10.27/t11_dist_1_frame_1.frame,1,1,960,600,5,255,90.20191666666666,90.0
2022.10.27/t11_dist_2_frame_1.frame,1,1,960,600,5,255,90.08254861111111,90.0
2022.10.27/t11_dist_3_frame_1.frame,1,1,960,600,6,255,90.64184548611111,90.0
2022.10.27/t11_dist_4_frame_1.frame,1,1,960,600,7,255,87.81736111111111,88.0
2022.10.27/t17_dist_5_frame_1.frame,1,1,960,600,5,255,89.65466666666667,89.0
2022.10.27/t19_dist_1_frame_1.frame,1,1,960,600,6,255,91.69349131944445,91.0
2022.10.27/t19_dist_1_frame_2.frame,1,1,960,600,6,255,89.99725694444444,90.0
2022.10.27/t19_dist_2_frame_1.frame,1,1,960,600,5,255,90.61094097222222,91.0
2022.10.27/t19_dist_3_frame_1.frame,1,1,960,600,6,255,91.79841319444445,91.0
2022.10.27/t2_dist_1_frame_1.frame,1,1,960,600,5,255,90.49239583333333,90.0
2022.10.27/t37_dist_1_frame_1.frame,1,1,960,600,6,255,89.95467534722222,89.0
2022.10.27/t59_dist_1_frame_1.frame,1,1,960,600,6,243,90.36474305555555,89.0
2022.10.31/0_758.frame,1,1,960,600,74,234,151.45868402777776,152.0
2022.10.31/1_163.frame,1,1,960,600,59,250,145.87651041666666,144.0
2022.10.31/1_202.frame,1,1,960,600,43,255,149.19098090277777,149.0
2022.10.31/1_306.frame,1,1,960,600,44,249,148.74211805555555,149.0
2022.10.31/1_533.frame,1,1,960,600,66,255,147.71778125,147.0
2022.10.31/1_870.frame,1,1,960,600,67,255,152.60116319444444,149.0
2022.10.31/2_132.frame,1,1,960,600,78,238,142.753953125,141.0
2022.10.31/2_432.frame,1,1,960,600,68,232,147.46510590277776,146.0
2022.10.31/2_589.frame,1,1,960,600,68,255,146.74881423611112,145.0
2022.10.31/2_592.frame,1,1,960,600,55,255,144.84969270833332,143.0
2022.10.31/2_745.frame,1,1,960,600,68,224,142.90751215277777,141.0
2022.10.31/2_871.frame,0,1,960,600,63,255,148.912859375,147.0
2022.10.31/2_892.frame,1,1,960,600,53,255,152.04459722222222,145.0
2022.10.31/3_167.frame,1,1,960,600,32,255,134.38707465277778,133.0
2022.10.31/3_217.frame,1,1,960,600,56,228,133.82722048611112,132.0
2022.10.31/3_882.frame,1,1,960,600,71,255,139.08629166666665,137.0
2022.10.31/4_167.frame,1,1,960,600,26,255,126.70660763888888,126.0
2022.10.31/4_231.frame,1,1,960,600,22,255,122.07111805555556,123.0
2022.10.31/4_378.frame,1,1,960,600,46,226,125.139875,124.0
2022.10.31/4_782.frame,1,1,960,600,35,205,127.10158159722222,127.0
2022.10.31/4_894.frame,1,1,960,600,46,255,122.2370138888889,121.0
2022.10.31/5_197.frame,1,1,960,600,58,216,143.96031423611112,143.0
2022.10.31/5_260.frame,1,1,960,600,64,221,144.90911979166665,144.0
2022.10.31/5_464.frame,1,1,960,600,40,228,144.40630555555555,143.0
2022.10.31/5_472.frame,1,1,960,600,51,255,139.55378645833332,138.0
2022.10.31/5_478.frame,1,1,960,600,54,217,143.22205555555556,142.0
2022.10.31/5_496.frame,1,1,960,600,51,255,142.56480729166665,142.0
2022.10.31/t11_dist_1_frame_1.frame,1,1,960,600,5,255,84.86433680555555,84.0
2022.10.31/t17_dist_1_frame_2.frame,1,1,960,600,5,255,85.2011875,85.0
2022.10.31/t32_dist_5_frame_1.frame,1,1,960,600,6,255,86.40288194444445,86.0
2022.10.31/t59_dist_1_frame_1.frame,1,1,960,600,5,249,85.8465,85.0
2022.10.31/t6_dist_1_frame_1.frame,1,1,960,600,6,255,86.63017708333334,86.0
2022.11.22/0_769.frame,1,1,960,600,76,255,151.29669097222222,152.0
2022.11.22/0_894.frame,1,1,960,600,63,244,148.6675607638889,150.0
2022.11.22/1_128.frame,1,1,960,600,47,238,141.58776041666667,141.0
2022.11.22/1_156.frame,1,1,960,600,61,255,149.328546875,149.0
2022.11.22/1_640.frame,1,1,960,600,71,254,144.57928645833334,145.0
2022.11.22/1_880.frame,1,1,960,600,64,255,150.77188541666666,147.0
2022.11.22/1_891.frame,1,1,960,600,61,255,146.5783576388889,146.0
2022.11.22/2_104.frame,1,1,960,600,68,255,143.82958854166668,142.0
2022.11.22/2_278.frame,1,1,960,600,77,229,143.28115451388888,142.0
2022.11.22/2_413.frame,1,1,960,600,72,230,142.46487326388888,141.0
2022.11.22/2_524.frame,1,1,960,600,69,227,141.63117881944444,140.0
2022.11.22/2_662.frame,1,1,960,600,48,255,143.90031944444445,142.0
2022.11.22/2_767.frame,1,1,960,600,64,238,142.32644270833333,141.0
2022.11.22/2_879.frame,1,1,960,600,72,255,153.20969965277777,148.0
2022.11.22/2_891.frame,1,1,960,600,69,255,146.102921875,144.0
2022.11.22/3_158.frame,1,1,960,600,57,251,151.05761805555557,150.0
2022.11.22/3_170.frame,1,1,960,600,61,235,131.20362847222222,130.0
2022.11.22/3_275.frame,1,1,960,600,44,203,126.99064930555555,126.0
2022.11.22/3_446.frame,1,1,960,600,57,255,132.45852430555556,131.0
2022.11.22/3_454.frame,1,1,960,600,62,216,129.75697395833333,129.0
2022.11.22/3_542.frame,1,1,960,600,58,207,131.0970451388889,130.0
2022.11.22/3_609.frame,1,1,960,600,68,247,130.52160243055556,129.0
2022.11.22/3_722.frame,1,1,960,600,53,217,132.266796875,131.0
2022.11.22/3_866.frame,1,1,960,600,32,213,131.6444826388889,131.0
2022.11.22/3_879.frame,1,1,960,600,55,255,140.04844965277778,138.0
2022.11.22/4_102.frame,1,1,960,600,51,207,126.74502083333333,126.0
2022.11.22/4_147.frame,1,1,960,600,46,231,125.13181423611111,124.0
2022.11.22/4_234.frame,1,1,960,600,42,246,125.67432465277778,125.0
2022.11.22/4_275.frame,1,1,960,600,48,222,120.09826041666666,119.0
2022.11.22/4_276.frame,1,1,960,600,46,227,120.30613715277778,120.0
2022.11.22/4_277.frame,1,1,960,600,41,194,120.23719965277778,119.0
2022.11.22/4_880.frame,1,1,960,600,39,238,123.51655555555556,123.0
2022.11.22/4_881.frame,1,1,960,600,38,255,131.94262673611112,128.0
2022.11.22/4_884.frame,1,1,960,600,41,214,123.83103472222223,123.0
2022.11.22/5_148.frame,1,1,960,600,38,255,138.97760763888888,138.0
2022.11.22/5_192.frame,1,1,960,600,60,235,140.00776736111112,138.0
2022.11.22/5_261.frame,1,1,960,600,31,234,142.53662326388888,141.0
2022.11.22/5_529.frame,1,1,960,600,43,255,141.89234027777778,141.0
2022.11.22/5_779.frame,1,1,960,600,36,255,143.48334375,142.0
2022.11.22/5_785.frame,1,1,960,600,70,223,139.10094444444445,138.0
2022.11.22/5_867.frame,1,1,960,600,61,243,142.07481076388888,141.0
2022.11.22/t13_dist_2_frame_1.frame,1,1,960,600,5,255,92.603234375,92.0
2022.11.24/0_353.frame,1,1,960,600,50,255,151.32253645833333,152.0
2022.11.24/0_363.frame,1,1,960,600,86,254,149.0112795138889,150.0
2022.11.24/0_473.frame,1,1,960,600,82,255,152.34449131944444,153.0
